ItemCode	Description	PrimarySupplier	PrimarySupplierProductCode	Barcode	ProductGroup	ProductGroupName	RetailPrice	QtyOnHand	QtyOnOrder	CreationDate	Status	LastSellPriceChange	Duplicate pairs
9323829002408	ACTOS TAB 30MG 28	APIQ	746835	9323829002408	DIS	Dispensary	43.99	7	10			28/11/2017	
9323829002415	ACTOS TAB 45MG 28	APIQ	774146	9323829002415	DIS	Dispensary	0	5	7			7/12/2015	
9315195221811	ACULAR EYE DROPS 5ML	APIQ	582298	9315195221811	DIS	Dispensary	11.99	10	43			14/12/2016	
4897004115443	ACUVUE REVITALENS MPDS 100ML	APIQ	50075	4897004115443	EYE	Eye Care	13.49	0	0	3/07/2020	A	8/07/2020	
9323610000491	ACYCLO V TAB 200MG 90	APIQ	759082	9323610000491	DIS	Dispensary	0	0	0				
9315195955457	ACZONE 7.5% GEL 60G PUMP	APIQ	22965	9315195955457	DIS	Dispensary	0	1	0	14/08/2017	A	14/08/2017	
9329670300755	ADACEL 0.5ML VIAL SINGLE DOSE	APIQ	231800	9329670300755	DIS	Dispensary	0	2	0	10/11/2008	A		
9310160813275	ADALAT OROS TAB 20MG 30	APIQ	730920	9310160813275	DIS	Dispensary	0	0	0				
9310160252654	ADALAT OROS TAB 30MG 30	APIQ	734632	9310160252654	DIS	Dispensary	0	0	11				
9310160252753	ADALAT OROS TAB 60MG 30	APIQ	734640	9310160252753	DIS	Dispensary	22.49	0	8				
100144	ADAPTIC N/A DR 7.6CM 2012 EACH	APIQ	643459	100144	WC	Bandaids/Dressing/ Woundcare	1.99	-7	0	20/02/2007	A	15/09/2017	
9323829003634	ADCIRCA TAB 20MG BL 56	APIQ	371971	9323829003634	DIS	Dispensary	0	2	0	2/04/2015	A	17/10/2017	
9316626103034	ADDOS XR 30MG 30	APIQ	760498	9316626103034	DIS	Dispensary	0	7	1	3/05/2013	A	6/08/2018	
9316626103041	ADDOS XR 60MG 30	APIQ	761508	9316626103041	DIS	Dispensary	0	8	0	29/05/2013	A	29/05/2013	
9323610003720	ADEFIN 10 60 TAB *disc	APIQ	663557	9323610003720	OBS	Obsolete	0	0	0		C	13/06/2017	
9323610003713	ADEFIN 20 60 TAB	APIQ	679046	9323610003713	DIS	Dispensary	0	1	0			25/07/2017	
9341677000285	ADENURIC 80MG TAB 28 BP	1APIQ	1373	9341677000285	DIS	Dispensary	0	12	0	16/03/2016	A	16/03/2016	
9323610009173	ADESAN HCT TAB 16/12.5MG BL 30	APIQ	206091	9323610009173	DIS	Dispensary	0	9	0	19/07/2017	A	20/07/2017	
9323610009685	ADESAN HCT TAB 32/12.5MG BL 30	APIQ	670022	9323610009685	DIS	Dispensary	0	23	0	13/07/2020	A	15/07/2020	
9323610009692	ADESAN HCT TAB 32/25MG BL 30	APIQ	670065	9323610009692	DIS	Dispensary	0	-1	0	19/05/2020	A	25/05/2020	
9323610009203	ADESAN TAB 16MG BL 30	APIQ	206172	9323610009203	DIS	Dispensary	0	65	0	22/11/2016	A	22/11/2016	
9323610009210	ADESAN TAB 32MG BL 30	APIQ	206180	9323610009210	DIS	Dispensary	0	55	0	26/03/2020	A	30/03/2020	
9323610009197	ADESAN TAB 8MG BL 30	APIQ	206164	9323610009197	DIS	Dispensary	0	-5	0	15/02/2017	A	16/02/2017	
9322882000642	ADRENALINE 1/1000 5X1MLAP	APIQ	603120	9322882000642	DIS	Dispensary		4	0			18/11/2020	
9339212000531	ADRENALINE 1/1000 AMP 1ML 10	APIQ	395498	9339212000531	DIS	Dispensary	0	2	0	26/06/2019	A	28/06/2019	
9331134001405	ADRENALINE 1MG/ML 1/1000 AMP 5	SIGMA	816348	9331134001405	DIS	Dispensary	0	2	0	26/07/2021	A	29/07/2021	
9339212001262	ADRENALINE INJ 1 10000 10ML	APIQ	4155	9339212001262	DIS	Dispensary	0	0	0	1/10/2020	A	2/10/2020	
9317109034999	ADT BOOSTER 0.5ML X 5PK	APIQ	249629	9317109034999	DIS	Dispensary	0	2	0	15/05/2007	A	6/08/2018	
9317109034333	ADT VACCINE PRE/F SYR CSL	APIQ	883700	9317109034333	DIS	Dispensary	0	-1	0	23/02/2005	A		
9348121000228	ADVAGRAF XL CAP 1MG 6X10	APIQ	17614	9348121000228	DIS	Dispensary	240.99	-0.5	0	27/10/2017	A	19/05/2020	
9348121000235	ADVAGRAF XL CAP 5MG 3X10	APIQ	17619	9348121000235	DIS	Dispensary	685.99	0	0	25/09/2018	A	25/09/2018	
9317109002431	ADVANTAN CRM 0.1% 15GM	APIQ	783986	9317109002431	DSP	Ethical Deals	0	21	28			20/04/2020	
186661	ADVANTAN FATTY OINT 15G	APIQ	862231	186661	DSP	Ethical Deals	0	-18	51				
9317109003872	ADVANTAN LOTN 0.1% 20G	APIQ	739871	9317109003872	DIS	Dispensary	0	19	2			8/05/2017	
9310160823175	ADVANTAN OINT 0.1%  15G	APIQ	783994	9310160823175	DSP	Ethical Deals	0	-21	4	10/05/2016	A	16/05/2019	
9310488003785	ADVIL 12 HOUR 16 TABLETS	APIQ	52602	9310488003785	ANL	Analgesics/Low Dose Aspirin	11.99	8	0	6/12/2019	A	9/12/2019	
9310488003778	ADVIL 12 HOUR 8 TABLETS	APIQ	52601	9310488003778	ANL	Analgesics/Low Dose Aspirin	6.49	6	0	14/07/2020	A	15/07/2020	
9310488003167	ADVIL 48 TABLETS S2	APIQ	31210	9310488003167	ANL	Analgesics/Low Dose Aspirin	9.49	3	0	3/07/2020	A	8/07/2020	
9310488003174	ADVIL 96 TABLETS S2	APIQ	31211	9310488003174	ANL	Analgesics/Low Dose Aspirin	20.49	3	0	14/07/2020	A	15/07/2020	
9310488004263	ADVIL MINIS 200MG LIQUID CAP 20	APIQ	61923	9310488004263	ANL	Analgesics/Low Dose Aspirin	9.49	3	0	25/03/2021	A	26/03/2021	
9310488004270	ADVIL MINIS 200MG LIQUID CAP 40	APIQ	61924	9310488004270	ANL	Analgesics/Low Dose Aspirin	13.99	0	0	14/05/2021	A	31/05/2021	
9310488004287	ADVIL MINIS 200MG LIQUID CAP 90	APIQ	61925	9310488004287	ANL	Analgesics/Low Dose Aspirin	35.99	1	0	25/03/2021	A	26/03/2021	
9310488003327	ADVIL RAPID RELEASE 24 TABLETS	APIQ	31024	9310488003327	ANL	Analgesics/Low Dose Aspirin	8.99	14	0	17/08/2018	A	19/02/2021	
9310488003334	ADVIL RAPID RELEASE 48 TABLETS S2	APIQ	31025	9310488003334	DIS	Dispensary	15.99	1	0	27/07/2018	A	11/09/2018	
9310488003341	ADVIL RAPID RELEASE 96 TABLETS S2	APIQ	31026	9310488003341	ANL	Analgesics/Low Dose Aspirin	28.99	3	0	14/08/2018	A	14/08/2018	
6947832500282	AEON FOREHEAD THERMOMETER	APIQ	59477	6947832500282	MEQ	Medical Equipment/Aids	79.99	15	0	23/06/2020	A	4/08/2021	
9310341216529	AERIUS 2.5MG SYRUP 100ML	APIQ	280674	9310341216529	ANH	Antihistamine/Allergy/Hayfever	17.99	3	0	7/08/2013	A	7/04/2017	
9341394005457	AEROBURN GEL SPRAY 50ML	APIQ	59875	9341394005457	WC	Bandaids/Dressing/ Woundcare	8.49	2	0	29/09/2020	A	30/09/2020	
762860939103	AEROCHAMBER PLUS INFANT MASK	APIQ	430447	762860521919	AST	Asthma Relief	58.99	1	0	4/07/2007	A		
9341394002289	AEROFILM+ WATERPROOF DRESSING 10X12	APIQ	38341	9341394002289	WC	Bandaids/Dressing/ Woundcare	12.49	1	0	29/09/2020	A	30/09/2020	
9341394002265	AEROFILM+ WATERPROOF DRESSING 6X7CM	APIQ	38410	9341394002265	WC	Bandaids/Dressing/ Woundcare	7.99	2	0	29/09/2020	A	29/09/2020	
9341394005976	AEROFIX ISLAND 6X8CM 5PK	APIQ	45497	9341394005976	WC	Bandaids/Dressing/ Woundcare	6.99	0	0	29/09/2020	A	29/09/2020	
9341394005983	AEROFIX ISLAND 9X15CM 3PK	APIQ	45498	9341394005983	WC	Bandaids/Dressing/ Woundcare	8.99	1	0	25/02/2021	A	25/02/2021	
9300701112844	AEROGARD 40 DEET SPRAY 150G	APIQ	6095	9300701112844	INS	Insect Replellants	12.99	2	0	29/10/2015	A	3/12/2015	
9300701853112	AEROGARD FABRIC SPRAY EUCALYPTUS 15	APIQ	50376	9300701853112	INS	Insect Replellants	11.49	5	0	15/07/2020	A	17/07/2020	
9300701853143	AEROGARD FABRIC SPRAY ODOURLESS 150	APIQ	50375	9300701853143	INS	Insect Replellants	11.49	2	0	17/04/2020	A	20/04/2020	
93203555	AEROGARD ODOURLESS PUMP 175ML	APIQ	259144	93203555	INS	Insect Replellants	12.49	3	0	17/09/2013	A	13/03/2019	
9310045405663	AEROGARD TROP/STREN 100G	APIQ	770574	9310045405663	INS	Insect Replellants	6.49	4	0	19/10/2010	A	29/01/2016	
9327408001141	AERON 250 MCG/ML 30	APIQ	348910	9327408001141	DIS	Dispensary	21.99	55	0	20/03/2013	A	22/06/2017	
9327408001134	AERON 500 MCG/ML 30	APIQ	348929	9327408001134	DIS	Dispensary		48	0	3/05/2013	A	22/10/2018	
9341394000544	AEROPLAST BLUE VISUAL STRIPS 50PK	APIQ	38335	9341394000544	WC	Bandaids/Dressing/ Woundcare	11.49	8	0	29/09/2020	A	30/09/2020	
5060217491492	AEROSURE MEDIC	APIQ	619345	5060217491492	IL	Independent Living	265.99	0	0	5/09/2014	A	7/09/2015	
9323610010087	AFEME DUO 10MG/G150MG 1TUB1BL AU	APIQ	1572	9323610010087	DIS	Dispensary	15.49	0	0	20/07/2018	A	20/07/2018	
9319099001258	AFINITOR TAB  5MG 30	APIQ	414204	9319099001258	DIS	Dispensary	1456.49	0	0	1/06/2018	A	1/06/2018	
9319099001265	AFINITOR TAB 10MG 30	APIQ	414190	9319099001265	DIS	Dispensary	8839.99	1	0	9/11/2017	A	9/11/2017	
9317109037815	AFLURIA QIV JULY PFS 10X1	APIQ	36834	9317109037815	DIS	Dispensary	226.99	6.9	0	31/07/2018	A	1/04/2019	
9317109036085	AFLURIA QUAD 0.5ML SINGLE PACK	APIQ	21061	9317109036085	DIS	Dispensary	28.49	-2	0	16/03/2017	A	16/03/2017	
9329771000127	AGIOFIBE 250G	APIQ	543136	9329771000127	STO	Stomach & Anti Diarrohea	27.99	1	0	28/06/2017	A	28/06/2017	
9329771000158	AGIOLAX 250G	APIQ	440906	9329771000158	STO	Stomach & Anti Diarrohea	32.99	2	0			1/09/2015	
9333441006210	Aim Minty Gel 90g (DISC)	1APIQ	9.33344E+12	9333441006210	OBS	Obsolete	2.49	-8	0	12/11/2018	C	12/11/2018	
9333441006203	AIM T/P A/P FRESHMINT 90G	APIQ	621587	9333441006203	DEN	Oral Hygiene & Dental Care	1.99	5	0	15/01/2008	A	28/09/2015	
9300666376626	AIM T/P A/P ORIGINAL 90G	APIQ	421987	9300666376626	DEN	Oral Hygiene & Dental Care	1.99	3	0	27/10/2005	A	28/09/2015	
9333441006241	AIM T/P FRESHMINT 90G X3	APIQ	266108	9333441006241	DEN	Oral Hygiene & Dental Care	4.99	0	0	21/12/2015	A	21/12/2015	
9333441006258	AIM T/P MINTY GEL 90G X3	APIQ	292826	9333441006258	DEN	Oral Hygiene & Dental Care	4.99	31	0	12/05/2016	A	12/05/2016	
9333441006234	AIM T/P ORIGINAL 90G X3	APIQ	266094	9333441006234	DEN	Oral Hygiene & Dental Care	4.99	0	0	23/10/2015	A	2/12/2020	
9313776060613	AIR CUSHION DELX 6061 SURGIPACK	APIQ	442410	9313776060613	HHC	Home Health Care	20.99	2	0				
5000485088925	AIROMIR AUTOHALER 100MG	APIQ	660787	5000485088925	DIS	Dispensary	21.99	23	37			27/11/2020	
9300701417482	AIRWICK AERO LAVENDER	APIQ	439355	9300701417482	SPE	SPECIALS	4.99	74	0	22/06/2012	A	20/02/2020	
9300701417499	AIRWICK AEROSOL VANILLA 185G	APIQ	439312	9300701417499	SPE	SPECIALS	4.99	89	0	13/06/2012	A	24/02/2020	
9400541001220	AJAX BAKING SODA CREAM 375ML	APIQ	13940	9400541001220	OTC	Over the Counter	3.99	15	0	28/04/2016	A	5/03/2021	
9300632002481	AJAX CREAM LEMON 375ML	APIQ	13939	9300632002481	OTC	Over the Counter	3.99	-15	0	28/04/2016	A	28/04/2016	
9300632074112	AJAX SPRAY N WIPE LMN TRG 500ML	APIQ	355453	9300632074112	SPE	SPECIALS	4.99	27	0	20/09/2012	A	12/08/2020	
9323610000941	AKAMIN 50MG 60	APIQ	808113	9323610000941	DIS	Dispensary	0	10	15			1/03/2017	
9310185027718	AKINETON TAB 2MG 100	APIQ	403245	9310185027718	DIS	Dispensary	0	2	0	18/10/2016	A	18/10/2016	
9342141000145	AKYNZEO 300MG/500MCG 1 CAPSULE	APIQ	14472	9342141000145	DIS	Dispensary	177.99	3	0	24/09/2018	A	24/09/2018	
9315195301377	ALBALON A EYE DROP 15ML	APIQ	540412	9315195301377	EYE	Eye Care	11.99	1	0			6/10/2017	
9314057007112	ALDARA 2GM PUMP PACK SING	APIQ	363006	9314057007112	DIS	Dispensary	0	5	0	24/07/2012	A	24/07/2012	
9314057007129	ALDARA 2GM PUMP PACK TWIN	APIQ	363014	9314057007129	DIS	Dispensary	0	-1	0	14/05/2012	A	3/11/2016	
5000485092830	ALDARA CRM SACH 250MG X12	APIQ	755001	5000485092830	DIS	Dispensary	0	6	0			14/07/2016	
5000485093806	ALDARA CRM SACH 250MG X6	APIQ	764000	5000485093806	DIS	Dispensary	0	-4.16	0				
93331456	ALDOMET TABLETS 250MG 100	APIQ	403628	93331456	DIS	Dispensary	15.8	14.5	0			17/02/2021	
9338475031115	ALEN VIT D APOTEX 70MG/140MCG TAB B	APIQ	45059	9338475031115	DIS	Dispensary	0	61	0	27/03/2019	A	10/04/2019	
9338475031108	ALEN VIT D APOTEX 70MG/70MCG TAB BL	APIQ	45058	9338475031108	DIS	Dispensary	0	12	0	27/03/2019	A	10/04/2019	
9316626604852	ALENDRO 70MG TABS 4S	APIQ	758779	9316626604852	DIS	Dispensary	0	30	0	3/05/2013	A	30/08/2017	
8901148233829	Alendronate Plus D3 70mg/70mcg	APIQ	949019	8901148233829	DIS	Dispensary	0	51	0	17/11/2016	A		
502607	Alendronate plus D3 DRLA 70 mg/140u	APIQ	534250		DIS	Dispensary	0	-5	15	1/04/2014	A	17/11/2016	
9323610001054	ALEPAM TAB 15MG 25	APIQ	685534	9323610001054	DIS	Dispensary	0	-5.2	16			10/10/2016	
9323610001092	ALEPAM TAB 30MG 25	APIQ	685542	9323610001092	DIS	Dispensary	0	27.56	22			13/03/2017	
9310160823939	ALEVE 12HR 220G 12TAB	APIQ	61500	9310160823939	ANL	Analgesics/Low Dose Aspirin	7.99	22	0	19/10/2020	A	20/10/2020	
9310160823946	ALEVE 12HR 220G 24TAB	APIQ	61499	9310160823946	ANL	Analgesics/Low Dose Aspirin	11.99	9	0	19/10/2020	A	20/10/2020	
4057599003222	ALEVE 24HR 660MG 12 TAB	APIQ	61447	4057599003222	ANL	Analgesics/Low Dose Aspirin	13.49	19	0	26/10/2020	A	28/10/2020	
8717405008846	ALFARE SEM/ELEM FORM 400G	APIQ	509736	8717405008846	DIS	Dispensary	0	0	0	21/10/2016	A	24/10/2016	
9342905000220	ALFREE TOOTHPASTE PLAIN 7	APIQ	340774	9342905000220	DEN	Oral Hygiene & Dental Care	7.99	0	0	23/11/2011	A	28/09/2015	
5000223425104	ALGISITE M DRS 10X10CM EACH	APIQ	793213	5000223425104	WC	Bandaids/Dressing/ Woundcare	11.49	14	0			10/10/2019	
5000223425074	ALGISITE M DRS 5X5CM 1	APIQ	530913	5000223425074	WC	Bandaids/Dressing/ Woundcare	8.99	36	0			17/06/2020	
44875	ALLEGRON TAB 25MG 50	APIQ	641790		DIS	Dispensary		33	0	14/06/2013	A	21/06/2018	
9323829000701	ALLEGRON TABLETS 10MG 50	APIQ	641774		DIS	Dispensary	0	9	4			14/12/2018	
93625234	Allens Anticol 10 Lozenges Stick	APIQ	682608	93625234	CC	Cold & Flu	3.49	-28	0			9/11/2020	
93625067	ALLENS BUT/MEN LIQUID CTR 10LZ	APIQ	313998	93625067	CC	Cold & Flu	2.99	2	0	19/04/2010	A	24/01/2019	
9300625501069	ALLENS BUTTER MENTHOL CARTON 50G	APIQ	681067	9300625501069	CC	Cold & Flu	2.49	30	0			1/06/2021	
93625678	ALLENS BUTTER MENTHOL STICK	APIQ	648310	93625678	CC	Cold & Flu	2.99	25	0			1/06/2021	
93625869	ALLENS SOOTHERS B/CURRENT	APIQ	701793	93625869	CC	Cold & Flu	2.99	71	0			11/06/2021	
93625821	ALLENS SOOTHERS EUC & MEN	APIQ	543179	93625821	CC	Cold & Flu	1.99	-78	0			15/02/2018	
93625876	ALLENS SOOTHERS HONEY LEMON	APIQ	847658	93625876	CC	Cold & Flu	2.99	4	0			23/06/2021	
9421033252708	ALLERCLEAR 20MG 40 TABLETS	APIQ	69346	9421033252708	ANH	Antihistamine/Allergy/Hayfever	11.99	12	0	20/08/2021	A	26/08/2021	
9340404000246	ALLERSOOTHE 10MG 50	SIGMA	869776	9340404000246	ANH	Antihistamine/Allergy/Hayfever	14.49	0	0	22/07/2020	A	22/07/2020	
8902411112018	ALLERSOOTHE 10MG TABS 50	APIQ	304808	8902411112018	ANH	Antihistamine/Allergy/Hayfever	8.49	-3	0	7/10/2010	A	14/05/2018	
8902411112117	Allersoothe 25mg  50Tab	APIQ	304816	9340404000253	ANH	Antihistamine/Allergy/Hayfever	12.49	-9	3	7/10/2010	A	18/11/2020	
9556258002965	ALLERSOOTHE ELIXIR 5MG/5ML 100ML	APIQ	389528	9556258003160	ANH	Antihistamine/Allergy/Hayfever	9.99	14	0	19/03/2015	A	28/11/2016	
5000223415570	ALLEVYN ADH 7.5CMX7.5CM EACH	APIQ	865060	5000223415570	WC	Bandaids/Dressing/ Woundcare	10.49	15	0			6/06/2017	
187284	ALLEVYN ADHESIVE 12.5C X 12.5C EACH	APIQ	865052	187284	WC	Bandaids/Dressing/ Woundcare	19.99	30	0			6/06/2017	
9330169003392	ALLEVYN ADHESIVE 7.5X7.5C 2PK	APIQ	351806	9330169003392	WC	Bandaids/Dressing/ Woundcare	16.99	8	0	24/10/2011	A	24/10/2011	
5000223462192	ALLEVYN AG AD 10 X10CM EA	APIQ		5000223462192	FA	First Aid	25.99	10	0	2/04/2013	A	8/09/2016	
5000223463915	ALLEVYN G/BORD 10X10CM	SIGMA	865741	5000223463915	FA	First Aid	17.49	74	0	24/04/2013	A	3/07/2020	
5000223463885	ALLEVYN GENTLE BORDER 7.5X7.5CM	SIGMA	875385		FA	First Aid	79.49	9	0	23/02/2017	A	23/02/2017	
5000223463878	ALLEVYN GNTL BORD 7.5X7.5CM	SIGMA		5000223463878	WC	Bandaids/Dressing/ Woundcare	12.49	7	0	27/01/2016	A	24/07/2020	
9330169003446	Allevyn Life Medium 12.9cm 2	APIQ	911631	9330169003446	WC	Bandaids/Dressing/ Woundcare	33.49	33	0	20/03/2015	A	20/03/2015	
5000223076375	ALLEVYN N/A DRESS 10C 7637 BOX	APIQ	780847	5000223076375	WC	Bandaids/Dressing/ Woundcare	136.49	21	0			10/07/2017	
9330169003422	ALLEVYN SML 10.3CX10.3CM 2PK	APIQ	911658	9330169003422	WC	Bandaids/Dressing/ Woundcare	24.49	26	0	11/02/2015	A	3/05/2017	
9330169000087	ALLEVYN THIN 5CMX6CM PK 3	APIQ	633003	9330169000087	WC	Bandaids/Dressing/ Woundcare	16.99	9	0	23/08/2006	A		
5000223452919	ALLEVYN THIN/D 10X10 X1	APIQ	748706	5000223452919	WC	Bandaids/Dressing/ Woundcare	7.99	9	0		A	9/02/2019	
9322838006759	ALLOPURINOL 300MG TAB	APIQ	308935	9322838006759	DIS	Dispensary	0	-17	0	25/06/2013	A	1/09/2017	
9316626602605	ALLOSIG 100MG TABS 200	APIQ	643653	9316626602605	DIS	Dispensary	0	-255.5	4	2/05/2013	A	12/04/2017	
9316626602612	ALLOSIG 300MG TABS 60	APIQ	641243		DIS	Dispensary	0	-333	3	29/04/2013	A	11/10/2018	
9350299008166	ALLOSIG TAB 100MG 200	APIQ	64129	9350299008166	DIS	Dispensary	0	261	0	17/02/2021	A	24/02/2021	
9350299008173	ALLOSIG TAB 300MG 60	APIQ	64130	9350299008173	DIS	Dispensary	0	61	0	2/08/2021	A	3/08/2021	
9334258002136	ALLSCH COMPACT SPACER ANTI STATIC	APIQ	13897	9334258002136	AST	Asthma Relief	21.49	0	0	27/05/2019	A	28/05/2019	
9318766500025	ALLSCH NEB PUMP VENTALAIR MAX	APIQ	693863	9318766500025	AST	Asthma Relief	404.49	0	0	7/01/2021	A	7/01/2021	
9323610000101	ALODORM TAB 5MG 25	APIQ	538027	9323610000101	DIS	Dispensary	3.49	5.76	33			23/04/2021	
9330139000376	ALOE VERA SPRAY 125ML	APIQ	581402	9330139000376	SUN	Sun Care	12.49	1	0	29/03/2005	A		
4008666210449	ALPECIN CAFFEINE SHAMPOO C1 250ML	APIQ	390879	4008666210449	HAI	Hair Care	17.49	1	0	1/05/2020	A	6/05/2020	
9310263001678	Alph Keri Anti-Cell B/Butter 200ml	APIQ	5397	9310263001678	SKN	Skincare	14.99	2	0	31/10/2015	A	3/11/2015	
9310263001692	Alph Keri Anti-Cell B/Scrub 2*disc	APIQ	5396	9310263001692	OBS	Obsolete	14.99	0	0	31/10/2015	C	3/11/2015	
9310263001647	Alph Keri Skin Hyd Body Wash *disc	APIQ	3932	9310263001647	OBS	Obsolete	11.99	0	0	26/11/2015	C	27/11/2015	
9310263001845	ALPHA KERI ALOE GENTLE WASH 1L	APIQ	44328	9310263001845	SKN	Skincare	22.99	9	0	22/07/2019	A	23/07/2019	
9310263001869	ALPHA KERI ALOE INTENSIVE CREAM 500	APIQ	44330	9310263001869	SKN	Skincare	22.99	2	0	22/07/2019	A	23/07/2019	
9310263001852	ALPHA KERI ALOE SKIN LOTION 1L	APIQ	44329	9310263001852	SKN	Skincare	22.99	3	0	25/05/2020	A	25/05/2020	
9310263001876	ALPHA KERI AVOCADO GENTLE WASH 1 LI	APIQ	66540	9310263001876	SKN	Skincare	25.99	3	0	25/05/2021	A	31/05/2021	
9310263001883	ALPHA KERI AVOCADO SKIN LOTION 1 LI	APIQ	66538	9310263001883	SKN	Skincare	25.99	3	0	25/05/2021	A	31/05/2021	
9310263001654	ALPHA KERI HYDRAT BDY WASH 1L	APIQ	404055	9310263001654	SKN	Skincare	18.99	8	0	22/07/2019	A	23/07/2019	
9310263000428	Alpha Keri Moisture Lotion 1L	APIQ	425257	9310263000428	SKN	Skincare	23.99	8	0	16/03/2009	A	22/10/2015	
9310263001586	Alpha Keri Recov Body Crm 100*disc	APIQ	585874	9310263001586	OBS	Obsolete	10.99	0	0	14/10/2015	C	15/10/2015	
9310263001425	Alpha Keri Recovery Body Crm 500ml	APIQ	315508	9310263001425	SKN	Skincare	18.99	6	0	21/06/2010	A	22/10/2015	
9310263001661	Alpha Keri Replen Shower Crm 1L	APIQ	315540	9310263001661	SKN	Skincare	22.99	4	0	22/10/2015	A	22/10/2015	
9310263000466	Alpha Keri Shower & Body Oil 1L	APIQ	425303	9310263000466	SKN	Skincare	23.99	12	0	25/11/2008	A	22/10/2015	
9310263001609	Alpha Keri Skin Moist Boost LtnDISC	APIQ	3930	9310263001609	OBS	Obsolete	11.99	4	0	15/12/2015	C	15/12/2015	
9310263000800	ALPHA KERRI LOTION F/FREE 500ML	APIQ	272531	9310263000800	SKN	Skincare	18.99	-8	0	28/11/2008	A		
9310263000817	ALPHA KERRI OIL F/FREE 500ML	APIQ	272523	9310263000817	SKN	Skincare	18.99	-2	0	28/11/2008	A		
9323610010728	ALPHACLAV DUO 500/125MG TAB 10	APIQ	11586	9323610010728	DIS	Dispensary	0	0	0	27/03/2020	A	30/03/2020	
9323610010711	ALPHACLAV DUO FORTE 875/125MG TAB 1	APIQ	11587	9323610010711	DIS	Dispensary	0	0	0	11/02/2020	A	13/02/2020	
9315195908095	ALPHAGAN EYE DROPS 5ML	APIQ	509485	9315195908095	DIS	Dispensary	0	6	16				
9315195917738	ALPHAGAN PO EYE DROPS 5ML	APIQ	330329	9315195917738	DIS	Dispensary	0	23	47	10/11/2010	A	14/07/2020	
9323610001177	ALPHAMOX CAP 500MG 20	APIQ	649627	9323610001177	DIS	Dispensary	0	1.33E-15	0				
9323610001191	ALPHAMOX SYR 125MG 100ML	APIQ	676551	9323610001191	DIS	Dispensary	0	4	13			9/01/2017	
9323610001207	ALPHAMOX SYR 250MG 100ML	APIQ	676578	9323610001207	DIS	Dispensary	0	3	8			6/12/2017	
932361000124	ALPHAPRESS TAB 25MG 100	APIQ	513105	932361000124	DIS	Dispensary	0	13	8			21/06/2018	
9323610001221	ALPHAPRESS TAB 50MG 100	APIQ	513113	9323610001221	DIS	Dispensary	0	31	19			3/09/2018	
10007112	ALPHAPRO TECH FACE MASK N95 1PCE	APIQ	57224	10007112	FA	First Aid	8.49	13	0	21/07/2020	A	13/04/2021	
9316626609550	ALPRAX TAB 1MG 10	APIQ	31023	9316626609550	DIS	Dispensary	0.49	32.3	0	13/12/2017	A	7/04/2021	
9327408000380	ALPRAX TAB 1MG 50	APIQ	523178	9327408000380	DIS	Dispensary	0	4.00E-15	0	28/02/2014	A	28/02/2014	
93544108	ALPRAX TAB 2MG 50	APIQ	523356	93544108	DIS	Dispensary	11.99	5.4	0	25/08/2015	A	25/03/2021	
9316626609543	ALPRAX TABLETS 0.5MG 10	APIQ	30646	9316626609543	DIS	Dispensary	0	24	0	1/12/2017	A	1/12/2017	
9323610000149	ALPRIM TAB 300MG 7	APIQ	538035	9323610000149	DIS	Dispensary	0	24.05	100			10/10/2016	
9314057000861	ALU-TAB 600MG 100	APIQ	863904	9314057000861	DIS	Dispensary	0	1	0	6/07/2020	A	8/07/2020	
9335311000014	ALVESCO INHALER 160MCG 120 D	APIQ	874469	9335311000014	DIS	Dispensary	0	57	38	5/08/2005	A	2/12/2019	
9335311000007	ALVESCO INHALER 80MCG 120 D	APIQ	873667	5000456013512	DIS	Dispensary	0	6	6	5/08/2005	A	30/10/2019	
4902430907804	ALWAYS DISCREET LINER 24PK	APIQ	57679	4902430907804	INC	Mens & Womens Incontinence	8.99	4	0	22/01/2021	A	22/01/2021	
4902430907798	ALWAYS DISCREET LINER PLUS 20PK	APIQ	57678	4902430907798	INC	Mens & Womens Incontinence	6.99	0	0	29/12/2020	A	31/12/2020	
9323610005526	ALZENE 10MG TABS 30BP	APIQ	258369	9323610005526	ANH	Antihistamine/Allergy/Hayfever	6.99	10	0	17/07/2007	A	21/04/2021	
9323610005519	ALZENE TAB 10MG 10	APIQ	258350	9323610005519	DIS	Dispensary	0	-4	0	19/08/2020	A	19/08/2020	
9321547052927	AMARYL TABS 1MG X 30	APIQ	728136	9321547052927	DIS	Dispensary	7.3	3	0			29/08/2017	
9321547052910	AMARYL TABS 2MG X 30	APIQ	729507	9321547052910	DIS	Dispensary	0	0	0			25/06/2018	
9321547052903	AMARYL TABS 4MG X 30	APIQ	735140	9321547052903	DIS	Dispensary	0	2	0			25/06/2018	
25715682631	AMCLA COPPER CUFF BRACELET	APIQ	288357	25715682631	MAG	Magnetic Products	20.99	0	0	6/01/2017	A	12/01/2017	
9350299005349	AMCLAVOX DUO 500MG 125MG TAB 10	APIQ	37667	9350299005349	DIS	Dispensary	0	40.2	0	10/08/2018	A	13/08/2018	
9350299005356	AMCLAVOX DUO FORTE 875MG 125MG TAB	APIQ	37669	9350299005356	DIS	Dispensary	0	158.2	0	10/08/2018	A	13/08/2018	
9350299010107	AMDARONE TAB 200MG 30 BL	APIQ	67234	9350299010107	DIS	Dispensary	0	70	0	17/06/2021	A	18/06/2021	
